case_id,trip_duration_days,miles_traveled,total_receipts_amount,predicted_output
3746,11,862.0,1925.31,1824.9746300000406
3747,12,1103.0,1647.44,2057.376557500009
3748,1,884.0,2210.64,1424.5300475000029
3749,7,1069.0,1180.31,2105.5371800000007
3750,7,586.0,787.96,1224.8540799999896
3751,13,1176.0,1565.73,2160.935707499967
3752,3,780.0,878.96,1205.9745199999988
3753,9,865.0,1671.92,1802.2516725000394
3754,14,168.0,208.35,906.2497999999948
3755,3,660.0,1180.95,1452.467725000006
3756,13,94.0,265.79,803.664022500004
3757,7,1061.0,390.62,1168.104010000014
3758,5,513.0,2091.65,1361.3921999999802
3759,3,1170.0,1254.66,1479.5775149999554
3760,7,201.0,1013.75,1337.5024424999829
3761,4,531.0,2257.04,1493.094637499975
3762,6,274.0,118.22,729.3874125000142
3763,4,256.0,669.24,744.0766625000111
3764,2,998.0,1585.97,1511.8965175000026
3765,10,316.0,839.45,1244.4080674999766
3766,8,987.0,1378.86,1942.610397499913
3767,14,618.0,1420.54,1902.7097200000171
3768,9,317.0,1750.45,1613.2429075000082
3769,3,1048.0,221.71,754.4239474999914
3770,9,535.0,855.3,1373.4038774999865
3771,6,1004.0,365.88,1105.88755000001
3772,11,239.0,301.33,840.457422500027
3773,6,507.0,1993.58,1606.3340724999912
3774,4,139.0,827.59,863.9890500000115
3775,3,673.0,1430.16,1487.4250175000102
3776,13,955.0,461.29,1370.0370925000052
3777,2,573.0,2161.33,1411.588657500024
3778,8,720.0,776.95,1437.4825475
3779,9,746.0,1833.92,1683.3382875000077
3780,2,222.0,929.47,1006.943247499991
3781,11,465.0,62.58,947.7421775000258
3782,10,832.0,1806.33,1836.3302550000856
3783,2,408.0,2337.53,1356.8017174999948
3784,11,965.0,968.4,1910.4644224999731
3785,6,119.0,811.38,893.3860125000064
3786,7,599.0,160.3,835.652172499991
3787,8,1167.0,2028.72,1842.3486424999908
3788,13,279.0,520.01,999.6206399999674
3789,14,974.0,235.62,1305.1295824999745
3790,9,627.0,1639.76,1646.9337500000488
3791,14,760.0,747.74,1555.6582175000328
3792,2,796.0,1035.3,1298.4040600000262
3793,1,155.0,192.65,226.40916499999844
3794,11,1003.0,2267.05,1823.5076249999995
3795,14,884.0,228.32,1301.6818524999562
3796,8,1083.0,976.86,1954.2420624999666
3797,4,940.0,893.93,1326.934547499978
3798,9,82.0,1797.2,1542.09310750005
3799,13,871.0,50.03,1214.410264999988
3800,14,813.0,1619.91,1917.5364599999807
3801,5,946.0,1688.0,1744.779887500008
3802,12,513.0,2457.28,1690.385309999961
3803,4,846.0,1906.94,1614.903810000047
3804,8,801.0,1484.09,1647.017632499996
3805,3,834.0,372.45,767.616777499992
3806,14,499.0,1614.44,1862.8026799999725
3807,3,1032.0,2185.32,1506.3307625000052
3808,5,222.0,1642.14,1497.6382550000487
3809,10,677.0,1287.03,1695.0339400000255
3810,11,824.0,2454.45,1813.7310225000467
3811,3,1166.0,2225.13,1455.9271174999594
3812,7,1039.0,583.37,1332.2519824999672
3813,14,316.0,1703.98,1825.789412499948
3814,12,472.0,1993.73,1745.0400500000378
3815,3,13.0,1171.87,1197.8320025000316
3816,5,870.0,2004.6,1747.061694999989
3817,3,386.0,1408.95,1324.196167499988
3818,1,786.0,753.65,852.062887499969
3819,6,104.0,659.54,839.121382500018
3820,13,496.0,878.87,1417.016104999973
3821,13,868.0,1576.0,1934.1764149999547
3822,10,68.0,837.38,1178.446577499998
3823,1,23.0,917.49,942.07674999996
3824,7,416.0,1819.81,1635.7115499999875
3825,5,333.0,401.84,811.7479474999983
3826,8,554.0,2150.39,1598.7569174999885
3827,14,867.0,371.83,1295.3031749999918
3828,8,926.0,290.77,1160.3414325000035
3829,6,203.0,2256.39,1536.6146874999956
3830,8,258.0,2126.66,1530.9623425000084
3831,7,309.0,1644.45,1574.7970649999843
3832,1,1120.0,798.23,916.8398549999629
3833,11,632.0,2485.06,1722.2986624999953
3834,14,360.0,580.54,1179.8794200000134
3835,9,881.0,274.75,1146.650132500007
3836,1,18.0,2345.41,1114.397755000053
3837,11,441.0,995.04,1473.4769925000012
3838,7,130.0,2471.0,1519.5747125000507
3839,4,562.0,1891.26,1494.3166749999702
3840,4,77.0,1070.99,1068.800019999982
3841,7,124.0,1020.1,1339.0609874999868
3842,9,312.0,538.85,873.2891825000205
3843,9,1078.0,2072.06,1799.0185300000924
3844,1,846.0,1064.95,1255.563082499994
3845,13,98.0,1114.77,1644.2024649999557
3846,9,588.0,646.96,1136.5160499999856
3847,13,1186.0,1710.39,2144.132667499963
3848,6,1078.0,1295.0,1832.152497499981
3849,11,931.0,232.5,1232.4834999999673
3850,14,431.0,2137.56,1845.1450599999825
3851,1,415.0,2246.81,1217.478260000006
3852,10,731.0,2236.49,1762.6922825000097
3853,8,290.0,1634.53,1561.0190925000074
3854,9,1145.0,138.84,1220.228552499979
3855,14,181.0,875.59,1420.6589050000027
3856,8,556.0,2417.53,1568.7498449999869
3857,12,156.0,864.53,1354.690510000006
3858,6,54.0,517.45,690.6901500000014
3859,9,451.0,1747.32,1629.3223824999948
3860,2,764.0,1262.16,1422.1071250000175
3861,2,357.0,894.77,1040.6976775000005
3862,12,1059.0,1714.24,1987.9247224999863
3863,10,40.0,947.04,1291.7861074999896
3864,13,329.0,1922.34,1809.586272499969
3865,6,1181.0,71.73,1115.1406275000013
3866,3,1170.0,1639.19,1468.4863324999458
3867,4,665.0,760.69,1100.5682750000014
3868,12,1089.0,1975.62,1904.3533874999728
3869,3,731.0,2455.53,1532.7469024999775
3870,14,802.0,2177.38,1907.5570500000138
3871,4,1178.0,1391.35,1574.1979600000031
3872,10,1149.0,682.03,1569.1676149999962
3873,13,546.0,1074.99,1789.860462499938
3874,4,84.0,838.04,962.9896524999881
3875,6,377.0,2002.64,1640.5894324999365
3876,5,342.0,421.26,822.7453024999999
3877,1,802.0,1933.95,1413.2247624999761
3878,9,815.0,264.14,1088.834365000024
3879,11,916.0,147.79,1226.241982500002
3880,2,5.0,1392.52,1187.066150000029
3881,9,957.0,1308.2,1959.127047499954
3882,10,691.0,1545.03,1777.013847500044
3883,9,97.0,1841.5,1546.324250000044
3884,9,1010.0,153.77,1189.1641124999912
3885,13,274.0,84.22,911.0035550000108
3886,11,342.0,1172.35,1592.9309649999589
3887,14,1034.0,1402.55,2151.131737500079
3888,6,936.0,2362.74,1767.63954499998
3889,1,428.0,702.14,643.1462099999774
3890,3,200.0,1154.9,1238.4074400000425
3891,6,33.0,863.79,1137.823104999982
3892,7,269.0,2112.91,1552.4600725000162
3893,2,689.0,1788.55,1493.0037424999896
3894,5,524.0,1966.85,1392.2044799999633
3895,5,1187.0,1030.16,1577.5751199999902
3896,3,651.0,1569.11,1488.9550775000057
3897,1,125.0,375.94,298.623945000006
3898,9,42.0,2177.21,1527.2168150000134
3899,12,436.0,1486.42,1728.7699225000417
3900,4,589.0,1153.62,1442.6481899999737
3901,7,358.0,1755.72,1641.4509399999588
3902,6,918.0,135.89,1062.454904999992
3903,11,831.0,1196.25,1825.6070274999427
3904,7,812.0,1158.91,1793.6364975000251
3905,14,119.0,568.7,1055.8434024999874
3906,1,867.0,282.11,566.9187524999869
3907,14,1147.0,1732.64,2161.096432499936
3908,12,685.0,125.45,1114.8854500000011
3909,10,607.0,1375.06,1710.2233025000317
3910,5,716.0,2362.47,1708.7535049999917
3911,1,881.0,1828.44,1308.4499100000085
3912,10,1054.0,1638.34,1938.4808174999653
3913,4,1174.0,788.81,1250.5920300000182
3914,8,1097.0,796.42,1714.2036750000607
3915,9,1101.0,2440.42,1776.4203850000727
3916,1,652.0,14.95,528.0266199999944
3917,3,190.0,1490.98,1304.3835775000105
3918,1,91.0,446.2,341.81058500000694
3919,11,840.0,895.11,1778.418047500034
3920,11,228.0,68.83,783.01947000001
3921,2,913.0,648.78,917.9605500000059
3922,13,483.0,2073.11,1821.8604374999811
3923,7,921.0,1175.79,1885.6183850000018
3924,12,128.0,184.98,788.5483825000051
3925,7,92.0,1340.11,1443.9401724999989
3926,4,842.0,1342.1,1558.616010000054
3927,13,931.0,1278.23,1960.4105775000075
3928,11,797.0,1988.15,1803.6638725000391
3929,2,51.0,374.71,421.01622249999076
3930,10,211.0,2381.05,1613.5615000000637
3931,8,883.0,195.56,1109.8594349999835
3932,14,861.0,2343.76,1868.6988325000448
3933,4,19.0,1519.53,1262.1763625000212
3934,9,1123.0,1533.39,1969.075492499974
3935,9,1066.0,920.34,1903.917362499981
3936,11,1136.0,1799.07,2000.346185000025
3937,8,38.0,2224.46,1485.8357874999858
3938,9,682.0,1380.51,1684.3995550000413
3939,1,418.0,1531.82,1200.1829700000028
3940,2,745.0,2421.01,1458.1787475000378
3941,6,241.0,286.92,691.4285074999985
3942,10,524.0,1524.31,1672.1823599999925
3943,9,5.0,2176.81,1490.787095000042
3944,3,1096.0,600.46,957.6359074999671
3945,6,1008.0,399.85,1123.5200750000092
3946,5,938.0,1191.41,1672.8807774999898
3947,1,1168.0,1644.78,1367.2015274999858
3948,13,108.0,1747.65,1738.9292049999292
3949,1,355.0,13.93,322.0219624999991
3950,5,921.0,2098.1,1714.8966224999583
3951,5,723.0,2417.93,1682.4828499999824
3952,13,348.0,481.79,1007.5320099999842
3953,5,836.0,551.39,1084.1414524999998
3954,5,489.0,164.74,756.6824299999954
3955,4,446.0,2439.45,1505.976585000011
3956,12,106.0,769.26,1139.2257375000108
3957,9,655.0,552.86,1209.601285000011
3958,9,1110.0,334.62,1255.7944350000046
3959,6,1200.0,202.4,1098.0144649999716
3960,9,265.0,1276.26,1547.4786324999777
3961,6,289.0,1276.98,1506.70060249998
3962,7,802.0,17.33,1089.7564299999633
3963,14,1133.0,378.23,1345.6881349999906
3964,4,626.0,1976.43,1557.8042049999829
3965,7,552.0,950.8,1398.2426324999728
3966,6,191.0,1868.39,1525.236937500004
3967,3,939.0,1018.37,1352.7988524999864
3968,7,732.0,2300.66,1732.0087224999922
3969,14,920.0,919.6,1846.4811950000517
3970,6,1100.0,350.15,1122.410920000005
3971,5,634.0,794.17,1195.9736749999938
3972,1,16.0,1155.52,1070.0589524999943
3973,10,188.0,2160.57,1603.3308700000316
3974,10,369.0,154.42,850.777512500006
3975,2,754.0,437.24,679.9253850000048
3976,11,1046.0,254.47,1271.1520474999647
3977,11,243.0,353.88,846.7126525000185
3978,12,832.0,1169.47,1779.5597199999556
3979,13,513.0,774.18,1382.4529299999924
3980,6,103.0,810.4,899.3613975000019
3981,11,954.0,889.88,1844.6024425000026
3982,5,572.0,728.02,1123.160014999978
3983,11,1092.0,1819.59,1939.6019400000018
3984,3,396.0,1222.45,1284.752374999976
3985,14,549.0,53.11,1104.4965575000065
3986,3,420.0,1303.11,1358.4607399999657
3987,4,739.0,160.63,771.3461449999899
3988,13,976.0,82.94,1259.134607499978
3989,13,971.0,185.28,1297.20367499996
3990,10,188.0,996.97,1388.874949999991
3991,13,725.0,2412.97,1867.509297500017
3992,11,154.0,445.96,852.0559374999979
3993,2,335.0,1514.12,1305.7828625000218
3994,4,367.0,1372.53,1411.8785299999672
3995,14,96.0,1266.35,1699.1663575000027
3996,1,371.0,669.47,628.7113174999788
3997,11,853.0,624.89,1427.0994650000302
3998,1,1139.0,1537.28,1382.1337699999578
3999,9,441.0,443.17,929.9696149999781
4000,13,525.0,1891.53,1930.7721399999616
4001,12,1080.0,2422.38,1830.2214049999504
4002,3,297.0,1005.46,1102.4119174999682
4003,2,439.0,1785.96,1353.1646324999854
4004,5,114.0,1162.99,1285.2145325000208
4005,11,356.0,1879.32,1661.5921450000435
4006,10,486.0,1563.2,1642.4606299999798
4007,1,685.0,1623.93,1379.8378924999943
4008,3,26.0,2389.5,1096.3448250000229
4009,6,370.0,99.4,769.2973575000098
4010,13,970.0,1060.81,2035.1759200000317
4011,12,373.0,726.6,1172.460607500003
4012,7,989.0,1147.0,2056.3211950000286
4013,12,437.0,599.92,1140.1358150000517
4014,14,27.0,201.18,783.470337500026
4015,13,930.0,1855.82,1949.4722974999254
4016,10,580.0,854.39,1443.4739749999978
4017,3,799.0,2388.16,1527.762985000007
4018,4,703.0,809.0,1183.473430000028
4019,8,481.0,1702.02,1491.7810624999968
4020,3,844.0,2358.2,1527.201065000019
4021,11,1039.0,332.91,1272.8463174999963
4022,2,143.0,1924.26,1272.779232500051
4023,9,195.0,556.06,853.931187500007
4024,9,921.0,571.58,1375.6703674999558
4025,3,200.0,1747.77,1350.5800775000166
4026,13,1131.0,276.99,1319.4669674999627
4027,8,140.0,1175.83,1483.340362499999
4028,6,91.0,615.61,790.4195150000141
4029,1,731.0,2409.27,1413.5652249999935
4030,3,948.0,707.63,1073.2219600000255
4031,1,568.0,2418.31,1307.6507449999885
4032,4,569.0,1139.44,1433.8377449999755
4033,11,310.0,1264.26,1675.418472499987
4034,13,585.0,1882.21,1941.605067499978
4035,11,262.0,2190.49,1612.309125000019
4036,4,41.0,1349.39,1247.2090725000173
4037,13,726.0,1430.81,1909.213970000002
4038,9,553.0,384.64,1028.488467500015
4039,7,406.0,1621.83,1579.1300125000034
4040,7,677.0,594.97,1189.3085125000005
4041,8,747.0,1409.52,1671.8344174999945
4042,11,608.0,574.75,1274.6580475000078
4043,1,446.0,1928.55,1208.6155624999917
4044,9,243.0,2137.52,1562.711647500032
4045,4,773.0,1717.97,1623.9600899999934
4046,10,774.0,886.9,1748.1882225000477
4047,4,214.0,727.04,745.6196600000129
4048,6,282.0,877.55,1219.9501650000066
4049,11,1044.0,1044.0,2072.582312499965
4050,9,822.0,1773.95,1758.6088475000379
4051,11,711.0,1049.83,1638.6735974999638
4052,12,942.0,488.26,1347.4948774999955
4053,13,739.0,1978.0,1941.4486900000088
4054,12,518.0,1248.01,1744.4528725000112
4055,7,1146.0,1018.88,2031.6245874999472
4056,9,325.0,1980.0,1595.678312500006
4057,7,194.0,1650.0,1524.1933900000242
4058,5,369.0,2206.43,1574.710049999966
4059,11,753.0,1209.01,1786.6756449999136
4060,3,1128.0,2130.31,1461.9087700000136
4061,10,1001.0,241.26,1204.1413199999881
4062,3,416.0,2350.42,1436.63332500004
4063,8,95.0,2120.05,1500.816485000035
4064,9,37.0,1039.97,1340.7687399999738
4065,10,75.0,131.2,648.4290849999968
4066,6,179.0,853.39,1089.4398200000062
4067,7,1048.0,2478.57,1822.089405000066
4068,2,711.0,1040.75,1277.1076525000371
4069,13,988.0,685.27,1540.312335000041
4070,12,874.0,1156.39,1854.7136124999565
4071,14,290.0,2427.99,1816.6942000000085
4072,9,131.0,1446.01,1557.045402499988
4073,8,362.0,403.08,882.817987500032
4074,5,393.0,1749.89,1565.7232499999777
4075,13,996.0,2417.1,1862.9161275000486
4076,3,115.0,75.19,425.1324950000031
4077,5,151.0,1688.27,1474.0786524999971
4078,2,607.0,1411.39,1390.2217874999828
4079,11,49.0,2257.88,1605.2057475000202
4080,6,369.0,1794.76,1624.417564999978
4081,7,842.0,407.69,1119.8977575000115
4082,10,203.0,978.92,1362.0810824999974
4083,12,25.0,118.12,688.4217650000018
4084,7,66.0,213.75,596.0026625000055
4085,2,495.0,1383.78,1314.7530649999799
4086,8,792.0,1177.34,1621.4023175000195
4087,14,701.0,2055.59,1963.701142500031
4088,6,1117.0,1120.26,1873.9590374999834
4089,14,242.0,2473.65,1777.2638475000294
4090,13,77.0,932.98,1431.1756999999811
4091,13,440.0,1094.55,1695.4409749999716
4092,13,53.0,1659.19,1702.739239999962
4093,7,1068.0,1801.11,1907.6519725000355
4094,8,385.0,420.6,896.7420250000157
4095,12,399.0,1479.07,1743.7000025000534
4096,2,43.0,702.72,646.1743624999924
4097,11,298.0,215.87,902.747350000007
4098,10,627.0,440.99,1138.113070000027
4099,6,21.0,1903.22,1457.788227500006
4100,6,767.0,351.46,1004.9680575000115
4101,10,303.0,2167.52,1595.791967499998
4102,8,712.0,557.0,1217.9350524999988
4103,5,445.0,1700.2,1554.1769925000003
4104,4,1075.0,1460.6,1593.8577549999793
4105,9,709.0,1347.11,1638.9961875000342
4106,1,652.0,2499.67,1397.035517500004
4107,9,999.0,597.03,1405.4177549999622
4108,11,421.0,1441.93,1679.245935000016
4109,1,791.0,1132.93,1322.1657249999764
4110,4,1151.0,1477.33,1594.3464374999844
4111,13,570.0,1709.45,1905.8329700000427
4112,8,689.0,1984.32,1686.987892500046
4113,4,54.0,899.71,1060.8325224999744
4114,2,343.0,1259.04,1266.7017075000012
4115,5,827.0,1950.24,1733.0325974999737
4116,3,36.0,2033.98,1187.838305000021
4117,9,176.0,1025.82,1381.8179974999905
4118,1,244.0,908.86,912.6543449999588
4119,6,465.0,469.93,896.2108399999864
4120,6,983.0,813.44,1499.8760275000084
4121,13,244.0,1546.85,1767.543087500007
4122,5,652.0,500.75,981.6707425000144
4123,9,337.0,142.29,825.6837350000044
4124,1,244.0,1494.81,1157.1218400000141
4125,11,548.0,1977.31,1739.32369999999
4126,1,910.0,1708.13,1415.0091875000123
4127,3,311.0,1525.07,1336.51937249999
4128,6,420.0,591.13,957.9327774999715
4129,10,822.0,1821.44,1837.1574600000808
4130,4,958.0,1176.2,1530.0493900000151
4131,10,308.0,1962.77,1598.3922925000254
4132,11,402.0,2165.41,1636.086952499991
4133,1,1059.0,2142.91,1407.8034475000413
4134,4,421.0,1051.75,1188.8773524999744
4135,3,636.0,218.68,755.479577500007
4136,13,563.0,673.64,1402.3950999999977
4137,13,123.0,144.1,892.9773499999823
4138,6,661.0,110.71,866.214375000001
4139,9,860.0,994.1,1820.6565574999804
4140,14,908.0,1970.49,1961.9178349999083
4141,2,181.0,2312.22,1289.324697500047
4142,14,883.0,1931.74,1954.015904999922
4143,14,141.0,343.15,893.9724800000033
4144,11,533.0,759.17,1290.1232199999993
4145,9,108.0,762.17,1006.8238200000076
4146,8,383.0,526.93,901.6369775000057
4147,7,484.0,680.86,1072.527367499977
4148,3,328.0,1192.31,1249.7009649999902
4149,6,170.0,2217.58,1555.5049124999791
4150,13,897.0,569.44,1487.0581225000335
4151,2,999.0,574.86,814.6548149999875
4152,4,466.0,1579.82,1495.6566249999662
4153,12,996.0,2351.09,1797.7427224999778
4154,9,120.0,1123.17,1487.9661899999776
4155,3,672.0,1019.53,1333.6501349999926
4156,5,1131.0,2205.28,1685.0445475000033
4157,8,564.0,1513.05,1594.6019750000057
4158,11,1132.0,2279.81,1950.8612150000185
4159,10,1027.0,340.35,1234.789570000007
4160,4,453.0,821.08,1007.2557674999927
4161,3,1188.0,1074.96,1401.4335749999593
4162,8,1182.0,776.78,1717.8722575000522
4163,8,237.0,950.0,1308.4885374999951
4164,4,909.0,826.7,1200.578307500002
4165,7,455.0,1574.45,1561.815885000017
4166,1,114.0,1596.22,1171.3452625000252
4167,1,717.0,194.05,532.5142849999897
4168,14,9.0,2437.21,1652.629060000017
4169,10,258.0,1590.09,1615.4650250000398
4170,7,425.0,225.58,822.568887500023
4171,4,399.0,906.01,1219.7275700000073
4172,8,1004.0,438.19,1205.0995950000147
4173,5,946.0,247.69,908.6968199999752
4174,11,71.0,1562.2,1617.3195850000322
4175,9,300.0,1191.99,1545.350752499968
4176,4,275.0,1099.26,1132.9442049999818
4177,10,518.0,706.92,1194.9259000000054
4178,8,761.0,2487.96,1635.0315350000049
4179,4,746.0,2475.73,1626.5151950000188
4180,5,740.0,1592.04,1721.7784200000622
4181,6,1067.0,1728.85,1803.2968650000214
4182,7,343.0,1091.14,1458.733639999985
4183,4,378.0,1389.09,1418.4397824999655
4184,14,217.0,1087.46,1707.5981899999856
4185,9,931.0,2441.12,1776.1646649999975
4186,10,581.0,1867.26,1685.9819924999863
4187,7,1182.0,977.94,1877.4955624999905
4188,7,933.0,1845.25,1827.6896574999982
4189,4,952.0,1647.12,1617.4848924999799
4190,9,762.0,2197.27,1711.481874999973
4191,12,815.0,167.42,1154.9798174999862
4192,12,706.0,714.38,1471.8769625000007
4193,7,763.0,617.05,1256.3366525000129
4194,4,801.0,795.51,1156.972015000021
4195,8,864.0,2383.05,1740.8840024999745
4196,11,279.0,877.76,1333.5055924999983
4197,6,620.0,728.06,1215.9918374999913
4198,10,745.0,987.07,1641.892109999978
4199,7,211.0,355.35,698.864667499987
4200,6,952.0,1167.23,1821.3722349999398
4201,1,1193.0,914.92,1158.70158249994
4202,9,277.0,676.82,994.1899775000036
4203,6,266.0,819.34,979.7487250000112
4204,13,761.0,1636.02,1912.6026175000138
4205,8,598.0,1131.46,1566.0574074999824
4206,2,786.0,2115.1,1512.3140324999404
4207,7,595.0,2388.01,1630.3665825000046
4208,3,282.0,2393.75,1432.6606825000492
4209,6,343.0,1489.3,1591.773157499934
4210,4,725.0,450.65,877.0678725000004
4211,4,121.0,2113.45,1396.6868099999606
4212,9,478.0,491.76,948.5913974999738
4213,4,346.0,1864.91,1494.1134274999667
4214,5,717.0,1915.38,1696.848862499984
4215,5,484.0,695.25,1044.1512174999652
4216,6,139.0,1137.7,1450.4874275000325
4217,4,254.0,2488.76,1494.3980100000524
4218,2,201.0,976.77,1054.9138774999865
4219,1,429.0,2432.08,1226.7964925000074
4220,13,152.0,360.67,877.098352500009
4221,3,848.0,2438.06,1534.6331575000045
4222,7,985.0,2448.9,1796.5353975000103
4223,9,426.0,581.49,965.048577500002
4224,13,645.0,302.67,1252.6399824999914
4225,7,239.0,232.35,749.0515125000027
4226,14,713.0,772.64,1559.541385000031
4227,8,21.0,40.37,554.653702500004
4228,9,195.0,809.74,1091.1873550000016
4229,5,262.0,652.75,811.5695299999984
4230,3,467.0,1750.87,1403.7776774999918
4231,8,460.0,2140.57,1588.0128000000009
4232,8,985.0,1160.5,2046.9257249999832
4233,12,1145.0,1037.89,2093.3410724999626
4234,2,349.0,2156.06,1348.7205200000144
4235,9,1094.0,1628.99,1917.179802499935
4236,4,347.0,630.42,778.3834024999776
4237,5,346.0,685.65,948.5445124999802
4238,13,798.0,2095.44,1921.0973774999961
4239,5,1050.0,1005.33,1542.9677399999955
4240,1,1070.0,1295.9,1309.4511450000114
4241,9,144.0,1077.95,1427.0656200000058
4242,3,929.0,2057.16,1521.4520900000243
4243,3,758.0,917.31,1256.9370975000013
4244,12,886.0,1650.85,1902.2527674999687
4245,11,1147.0,609.17,1533.417424999993
4246,5,128.0,843.09,1045.0167924999896
4247,8,1020.0,1085.46,2121.307849999936
4248,14,1121.0,1819.76,2102.8178949999406
4249,14,954.0,985.59,1968.1811525000546
4250,4,721.0,2404.07,1628.965470000005
4251,10,68.0,1290.67,1556.59880499999
4252,7,46.0,654.77,834.3020725000059
4253,9,549.0,1125.98,1557.081777499988
4254,1,478.0,1539.39,1210.119900000009
4255,3,791.0,1429.18,1512.5875425000156
4256,4,350.0,2229.36,1491.1055550000146
4257,6,706.0,331.61,977.2697525000227
4258,1,800.0,280.07,536.0054099999805
4259,14,736.0,1543.19,1910.6337050000227
4260,13,533.0,776.31,1421.4375749999963
4261,5,619.0,213.57,803.0621000000012
4262,5,347.0,1271.54,1481.0557974999888
4263,11,116.0,1906.63,1638.995732500008
4264,4,405.0,976.12,1252.429072499996
4265,11,78.0,1873.47,1613.9909575000297
4266,13,568.0,1653.55,1903.3770375000292
4267,7,666.0,362.32,1017.9646700000255
4268,3,260.0,770.37,783.7075200000214
4269,10,620.0,769.74,1348.4254925000025
4270,6,802.0,1210.31,1724.1996874999281
4271,8,247.0,78.25,727.4491525000162
4272,4,543.0,137.18,708.8087549999987
4273,6,119.0,121.63,593.7321275000057
4274,7,763.0,1853.73,1795.648965000007
4275,11,439.0,1983.16,1659.6388400000153
4276,7,1000.0,643.37,1394.5018050000194
4277,10,891.0,1574.39,1860.4541149999773
4278,2,357.0,1402.18,1298.4344675000218
4279,12,901.0,1150.2,1878.9748574999596
4280,4,826.0,2009.36,1614.6424700000427
4281,6,503.0,971.47,1374.789572499986
4282,11,571.0,1036.12,1600.9264025000027
4283,14,727.0,1813.3,1929.4164225000584
4284,8,531.0,1493.4,1569.573522499989
4285,10,1111.0,362.71,1271.551312500006
4286,9,208.0,1668.52,1580.7425425000579
4287,11,386.0,43.25,856.1222525000264
4288,7,208.0,416.37,717.7330049999906
4289,3,1004.0,1894.24,1530.8887399999937
4290,7,299.0,2314.55,1590.6777249999857
4291,11,1121.0,657.16,1539.3318150000034
4292,12,27.0,2452.71,1570.9873025000336
4293,4,1092.0,472.13,919.7326274999609
4294,11,885.0,964.27,1823.3515700000262
4295,12,534.0,1576.61,1775.173704999968
4296,10,732.0,1069.13,1588.73253999998
4297,11,1123.0,2284.64,1947.413892500036
4298,12,1015.0,731.84,1590.8676325000158
4299,5,762.0,1908.14,1729.4383224999485
4300,3,342.0,2243.82,1450.3970225000453
4301,13,1181.0,1416.04,2163.4432899999792
4302,10,902.0,2190.22,1780.7130100000174
4303,3,884.0,819.33,1146.587050000018
4304,9,179.0,448.37,809.511212500006
4305,6,426.0,52.93,760.4685750000162
4306,8,919.0,2359.02,1758.43200249996
4307,11,515.0,236.29,1077.1024450000161
4308,10,945.0,780.26,1662.812187500001
4309,12,377.0,2481.36,1709.12609499997
4310,8,138.0,2463.29,1522.6530375000466
4311,14,455.0,48.03,1081.56791250003
4312,3,264.0,2354.36,1433.1791000000476
4313,9,684.0,732.59,1375.8467624999996
4314,7,626.0,986.24,1488.0015449999673
4315,9,247.0,184.94,809.992415000004
4316,4,26.0,1993.09,1263.9127025000028
4317,6,910.0,1740.88,1798.2268625000268
4318,3,880.0,403.97,781.8369749999763
4319,8,733.0,1814.33,1672.2310675000351
4320,4,1126.0,575.24,1062.7741999999762
4321,4,1175.0,2263.34,1644.4297075000243
4322,4,401.0,1707.82,1501.0885324999817
4323,2,507.0,1073.2,1198.803494999983
4324,3,1123.0,428.26,772.896124999976
4325,8,428.0,1314.24,1514.859162499978
4326,13,217.0,917.81,1454.9428300000147
4327,2,1074.0,1892.42,1526.8465974999874
4328,8,195.0,2460.34,1530.5314575000139
4329,7,706.0,638.75,1268.0449400000043
4330,11,1071.0,780.12,1705.0127125000133
4331,10,981.0,490.54,1314.8051175000035
4332,6,1186.0,714.58,1443.2939174999988
4333,1,1051.0,1480.13,1414.2348150000203
4334,14,315.0,1665.45,1821.2995999999494
4335,9,153.0,687.47,980.4616800000099
4336,14,311.0,2474.09,1806.2199824999905
4337,12,612.0,1028.85,1654.8078249999692
4338,8,607.0,2460.11,1578.2486200000028
4339,5,212.0,165.69,611.8358025000063
4340,4,220.0,477.4,597.7764975000098
4341,11,1050.0,2342.35,1817.080370000006
4342,13,410.0,67.97,1041.140095000038
4343,9,295.0,166.66,835.7395750000068
4344,10,50.0,1738.77,1587.4812450000363
4345,14,24.0,514.12,946.6603524999724
4346,7,530.0,2356.59,1614.6700174999944
4347,14,335.0,1167.49,1746.739672499952
4348,7,743.0,904.34,1550.4916074999903
4349,11,864.0,926.26,1804.6559300000552
4350,10,721.0,1060.15,1601.9404899999797
4351,10,14.0,1903.8,1539.7128175000455
4352,10,1115.0,2162.08,1878.9010100000487
4353,8,893.0,1714.36,1868.0388800000687
4354,14,527.0,498.5,1290.1154874999968
4355,4,1149.0,971.81,1442.5038724999874
4356,2,717.0,2149.37,1496.1833975000159
4357,2,1195.0,1830.89,1531.962269999956
4358,3,863.0,796.78,1145.4667900000222
4359,5,693.0,617.38,1128.7823925000432
4360,3,807.0,2067.16,1528.7387450000665
4361,3,898.0,986.7,1331.059109999994
4362,3,589.0,988.65,1272.2893574999823
4363,6,389.0,1509.83,1595.4648324999794
4364,4,1199.0,2225.47,1651.03897500005
4365,4,447.0,1004.8,1277.489784999977
4366,14,755.0,720.18,1528.6091425000318
4367,9,869.0,2319.6,1758.2230474999835
4368,2,27.0,768.05,680.1424599999868
4369,4,246.0,624.01,717.9357025000068
4370,10,636.0,1580.17,1657.0614250000342
4371,5,246.0,1379.15,1465.4865525000123
